Date,Open,High,Low,Close,Adj Close,Volume
2017-02-13,340.000000,341.000000,331.500000,334.000000,326.310089,92364
2017-02-14,334.000000,339.000000,334.000000,335.200012,327.482452,50579
2017-02-15,335.000000,336.000000,328.000000,332.000000,324.356140,61938
2017-02-16,333.000000,335.000000,332.000000,334.500000,326.798553,49864
2017-02-17,334.000000,334.000000,331.000000,332.500000,324.844604,33925
2017-02-20,332.500000,333.899994,326.000000,333.899994,326.212341,47196
2017-02-21,340.250000,350.500000,335.000000,350.000000,341.941681,125788
2017-02-22,350.000000,350.000000,340.500000,342.000000,334.125854,131448
2017-02-23,342.500000,344.500000,329.500000,331.000000,323.379120,92996
2017-02-24,334.000000,334.000000,324.500000,325.000000,317.517303,48241
2017-03-01,325.000000,330.950012,323.000000,329.500000,321.913696,25815
2017-03-02,330.000000,331.000000,321.549988,322.950012,315.514465,51706
2017-03-03,323.000000,330.049988,323.000000,330.000000,322.402191,39212
2017-03-06,329.500000,334.000000,326.000000,333.899994,326.212341,56346
2017-03-07,335.049988,339.500000,332.549988,336.000000,328.264038,55008
2017-03-08,336.000000,341.000000,330.049988,334.899994,327.189362,81985
2017-03-09,334.000000,334.000000,320.000000,321.500000,314.097870,70776
2017-03-10,322.100006,328.750000,319.100006,323.950012,316.491455,91953
2017-03-13,325.200012,337.000000,325.200012,335.000000,327.287048,63524
2017-03-14,329.750000,338.500000,328.000000,337.250000,329.485260,77712
2017-03-15,336.000000,347.500000,331.500000,347.000000,339.010773,107798
2017-03-16,349.000000,365.500000,349.000000,364.250000,355.863586,235791
2017-03-17,365.250000,368.850006,357.500000,362.000000,353.665405,110641
2017-03-20,362.000000,373.100006,362.000000,370.500000,361.969696,107791
2017-03-21,365.000000,368.000000,358.200012,363.000000,354.642365,174127
2017-03-22,363.000000,366.500000,359.000000,365.000000,356.596344,88404
2017-03-23,365.200012,376.000000,361.000000,366.000000,357.573303,111196
2017-03-27,366.000000,369.000000,363.049988,367.450012,358.989929,72713
2017-03-28,367.450012,380.000000,360.000000,373.000000,364.412140,171582
2017-03-29,373.000000,374.000000,369.000000,369.000000,360.504211,186858
2017-03-30,370.100006,376.000000,368.000000,375.000000,366.366089,101306
2017-03-31,374.000000,377.000000,371.000000,375.000000,366.366089,117884
2017-04-03,381.100006,385.899994,380.000000,384.000000,375.158875,100693
2017-04-04,385.000000,398.000000,384.149994,397.000000,387.859558,143814
2017-04-05,397.500000,399.000000,382.500000,386.000000,377.112854,195900
2017-04-06,386.700012,393.700012,386.500000,391.000000,381.997742,67454
2017-04-07,393.000000,395.000000,389.000000,389.000000,380.043762,83344
2017-04-10,391.000000,396.950012,390.450012,391.799988,382.779297,114855
2017-04-11,391.799988,395.000000,390.299988,393.799988,384.733215,83504
2017-04-12,394.100006,400.000000,388.049988,395.299988,386.198700,124031
2017-04-17,395.299988,396.500000,391.049988,395.100006,386.003326,93331
2017-04-18,394.100006,395.100006,390.049988,392.000000,382.974701,61744
2017-04-19,393.000000,393.000000,383.000000,384.600006,375.745056,74712
2017-04-20,391.000000,395.000000,388.000000,394.000000,384.928650,115320
2017-04-21,394.000000,396.000000,390.100006,396.000000,386.882568,118773
2017-04-24,397.549988,401.000000,397.549988,400.000000,390.790497,125010
2017-04-25,400.000000,400.000000,392.000000,396.500000,387.371063,100462
2017-04-26,396.500000,399.000000,392.000000,392.000000,382.974701,59181
2017-04-27,392.000000,394.500000,388.000000,394.250000,385.172882,102005
2017-04-28,395.000000,402.000000,395.000000,402.000000,392.744415,157863
2017-05-02,401.000000,401.000000,393.000000,394.149994,385.075165,104522
2017-05-03,394.149994,398.950012,391.750000,392.000000,382.974701,39256
2017-05-04,390.799988,390.799988,372.399994,379.899994,371.153259,91475
2017-05-05,380.000000,380.899994,376.500000,379.000000,370.273987,123520
2017-05-08,375.000000,376.000000,364.500000,373.000000,364.412140,65425
2017-05-09,370.000000,373.000000,365.000000,370.000000,361.481201,82617
2017-05-10,380.000000,388.399994,378.500000,383.000000,374.181885,163140
2017-05-11,380.000000,380.000000,371.000000,373.950012,365.340271,105708
2017-05-12,378.500000,382.000000,378.000000,378.000000,369.297028,66512
2017-05-15,378.000000,382.700012,378.000000,381.000000,372.227936,63607
2017-05-16,381.750000,383.250000,375.500000,381.000000,372.227936,77439
2017-05-17,379.950012,380.000000,377.000000,378.750000,370.029755,66894
2017-05-18,359.000000,378.000000,359.000000,377.799988,369.101624,101851
2017-05-19,383.350006,389.950012,383.350006,389.000000,380.043762,74085
2017-05-22,390.000000,390.000000,385.500000,388.250000,379.311035,55386
2017-05-23,392.899994,392.899994,370.000000,387.000000,378.089783,44920
2017-05-24,387.000000,392.000000,387.000000,391.600006,382.583893,71219
2017-05-26,391.200012,403.000000,391.200012,402.000000,392.744415,139219
2017-05-29,402.000000,414.399994,395.049988,411.000000,401.537231,83450
2017-05-30,404.000000,404.899994,396.950012,403.950012,394.649597,103929
2017-05-31,401.950012,401.950012,391.500000,399.000000,389.813538,76359
2017-06-01,406.500000,409.500000,404.799988,405.799988,396.456940,70579
2017-06-02,404.950012,405.000000,398.500000,399.899994,390.692810,70605
2017-06-05,398.500000,400.000000,389.000000,393.500000,384.440155,78123
2017-06-06,389.500000,398.000000,388.000000,395.000000,385.905640,87420
2017-06-07,397.000000,397.000000,388.549988,389.000000,380.043762,45059
2017-06-08,390.000000,392.000000,380.250000,383.950012,375.110046,70425
2017-06-09,383.000000,383.000000,375.000000,377.000000,368.320038,73414
2017-06-12,375.000000,382.000000,372.000000,373.500000,364.900635,71490
2017-06-13,373.500000,376.000000,370.000000,375.950012,367.294250,66041
2017-06-14,376.950012,377.000000,365.000000,365.000000,356.596344,66160
2017-06-15,360.000000,363.000000,351.700012,353.200012,345.068024,232619
2017-06-16,351.899994,351.899994,343.000000,348.899994,340.867004,146994
2017-06-19,350.000000,360.000000,350.000000,353.000000,344.872650,145787
2017-06-21,340.000000,344.700012,331.899994,341.500000,333.637390,350885
2017-06-22,346.049988,362.500000,346.049988,358.000000,349.757507,136555
2017-06-23,359.500000,369.450012,355.250000,362.149994,353.811951,63957
2017-06-26,364.850006,364.850006,353.200012,360.000000,351.711426,68263
2017-06-27,361.000000,365.899994,359.000000,359.000000,350.734497,50022
2017-06-28,357.000000,361.000000,357.000000,359.399994,351.125275,35267
2017-06-29,360.000000,370.000000,353.500000,357.000000,348.780518,55776
2017-06-30,362.000000,368.000000,358.049988,365.100006,356.694031,94182
2017-07-03,372.399994,375.000000,369.000000,374.000000,365.389130,58867
2017-07-04,374.000000,377.000000,374.000000,377.000000,370.121552,41760
2017-07-05,377.850006,379.299988,373.049988,377.000000,370.121552,136566
2017-07-06,377.000000,380.950012,374.350006,375.000000,368.158051,49688
2017-07-07,375.000000,375.000000,370.000000,373.399994,366.587250,59974
2017-07-10,373.000000,373.000000,367.000000,368.750000,362.022095,40802
2017-07-11,365.000000,379.000000,365.000000,379.000000,372.085083,96772
2017-07-12,378.000000,381.850006,370.049988,378.000000,371.103333,77901
2017-07-13,377.000000,377.899994,363.500000,372.000000,365.212799,52506
2017-07-14,370.000000,370.000000,365.000000,370.000000,363.249268,124585
2017-07-17,370.000000,378.000000,360.000000,363.500000,356.867859,51363
2017-07-18,361.600006,362.950012,356.149994,362.000000,355.395233,113867
2017-07-19,365.049988,376.000000,359.500000,361.000000,354.413483,588238
2017-07-20,362.100006,366.299988,362.049988,363.500000,356.867859,30741
2017-07-21,364.000000,366.450012,347.000000,350.100006,343.712372,81184
2017-07-24,349.799988,359.000000,345.299988,351.000000,344.595917,120495
2017-07-25,355.049988,357.500000,352.049988,354.000000,347.541199,53794
2017-07-26,356.049988,359.000000,350.000000,351.500000,345.086823,20717
2017-07-27,353.000000,355.000000,351.000000,351.000000,344.595917,23338
2017-07-28,351.299988,372.000000,351.299988,371.000000,364.231049,63040
2017-07-31,369.950012,369.950012,354.799988,357.000000,350.486450,92969
2017-08-01,356.799988,357.000000,348.000000,351.000000,344.595917,51316
2017-08-02,349.500000,363.000000,349.500000,362.000000,355.395233,43654
2017-08-03,360.000000,362.950012,352.600006,353.500000,347.050354,45934
2017-08-04,353.500000,353.500000,346.000000,346.000000,339.687164,33000
2017-08-07,345.950012,350.000000,341.000000,342.000000,335.760132,64601
2017-08-08,340.500000,343.000000,332.049988,333.000000,326.924377,71291
2017-08-09,335.200012,339.000000,330.399994,334.000000,327.906097,99467
2017-08-10,334.000000,348.000000,334.000000,346.500000,340.178040,55429
2017-08-11,344.600006,361.000000,344.600006,357.000000,350.486450,179386
2017-08-14,362.000000,365.000000,353.700012,357.500000,350.977325,205821
2017-08-15,350.000000,356.000000,348.000000,353.000000,346.559479,129653
2017-08-16,350.000000,352.450012,347.299988,348.000000,341.650665,107078
2017-08-17,349.049988,350.000000,346.100006,347.000000,340.668945,64582
2017-08-18,346.649994,350.000000,346.649994,350.000000,343.614197,47386
2017-08-22,349.500000,349.500000,345.000000,349.000000,342.632416,32455
2017-08-23,347.600006,354.899994,347.600006,353.399994,346.952148,68281
2017-08-24,350.000000,357.850006,348.500000,353.399994,346.952148,52671
2017-08-25,354.000000,363.500000,354.000000,362.799988,356.180634,57661
2017-08-28,360.950012,360.950012,354.500000,355.000000,348.522949,58824
2017-08-29,356.000000,356.500000,352.000000,355.000000,348.522949,54775
2017-08-30,351.049988,356.000000,350.000000,355.500000,349.013824,59669
2017-08-31,355.000000,355.000000,349.000000,351.000000,344.595917,187628
2017-09-01,350.000000,350.000000,345.250000,345.700012,339.392639,80535
2017-09-04,345.700012,347.000000,343.000000,346.250000,339.932617,17541
2017-09-05,346.250000,346.250000,346.250000,346.250000,339.932617,0
2017-09-06,346.250000,346.250000,346.250000,346.250000,339.932617,0
2017-09-07,346.250000,346.250000,346.250000,346.250000,339.932617,0
2017-09-08,346.250000,346.250000,346.250000,346.250000,339.932617,0
2017-09-11,346.250000,346.250000,346.250000,346.250000,339.932617,0
2017-09-12,351.000000,352.899994,342.950012,345.000000,338.705414,54928
2017-09-13,345.000000,349.000000,342.049988,348.549988,342.190643,38812
2017-09-14,350.000000,353.500000,347.049988,351.899994,345.479523,75115
2017-09-15,350.000000,350.000000,345.399994,346.500000,340.178040,50903
2017-09-18,345.049988,347.399994,340.750000,347.399994,341.061615,31639
2017-09-19,345.049988,349.899994,345.049988,347.700012,341.356201,34390
2017-09-20,347.000000,348.500000,343.600006,345.000000,338.705414,65288
2017-09-21,345.100006,347.000000,343.799988,347.000000,340.668945,47890
2017-09-22,346.350006,356.000000,345.000000,354.000000,347.541199,100880
2017-09-25,356.600006,363.000000,352.500000,353.600006,347.148529,113924
2017-09-26,365.000000,379.950012,365.000000,375.750000,368.894379,285035
2017-09-27,375.000000,387.000000,375.000000,386.200012,379.153717,208833
2017-09-28,386.000000,389.750000,382.000000,384.750000,377.730164,105930
2017-09-29,386.500000,395.000000,385.000000,389.250000,382.148071,183287
2017-10-02,390.100006,401.500000,390.100006,400.500000,393.192810,281873
2017-10-03,401.049988,403.000000,396.000000,399.600006,392.309235,101447
2017-10-04,397.950012,398.700012,390.049988,393.250000,386.075073,113849
2017-10-05,395.049988,399.950012,395.049988,398.299988,391.032928,155142
2017-10-06,398.000000,398.799988,390.250000,390.450012,383.326202,113872
2017-10-10,390.100006,396.950012,390.100006,394.950012,387.744080,97408
2017-10-11,394.950012,396.000000,390.000000,394.600006,387.400482,57357
2017-10-12,396.000000,400.000000,393.000000,394.000000,386.811401,34879
2017-10-13,391.000000,399.450012,391.000000,396.799988,389.560303,81127
2017-10-17,398.000000,398.000000,392.049988,395.899994,388.676727,69994
2017-10-18,396.000000,396.000000,392.000000,394.850006,387.645874,85549
2017-10-19,396.000000,399.600006,394.399994,399.000000,391.720184,126563
2017-10-20,399.000000,402.000000,397.000000,401.700012,394.370911,219705
2017-10-23,409.950012,425.000000,409.950012,422.250000,414.545990,255395
2017-10-24,423.000000,430.000000,416.350006,419.950012,412.287964,124572
2017-10-25,427.100006,436.000000,420.000000,434.899994,426.965149,198493
2017-10-26,438.000000,443.000000,432.000000,433.200012,425.296234,128491
2017-10-27,432.000000,442.000000,431.000000,431.700012,423.823547,61757
2017-10-30,431.700012,435.000000,430.000000,431.500000,423.627197,70499
2017-10-31,432.000000,436.000000,430.000000,435.399994,427.456055,48778
2017-11-01,436.549988,439.750000,425.149994,430.450012,422.596375,91559
2017-11-02,432.000000,435.000000,429.000000,433.299988,425.394348,59296
2017-11-03,430.000000,434.500000,429.000000,433.450012,425.541626,53267
2017-11-07,439.149994,449.950012,436.000000,437.350006,429.370483,107764
2017-11-08,437.500000,438.000000,424.049988,434.750000,426.817932,96079
2017-11-09,434.750000,443.299988,421.000000,423.600006,415.871338,66626
2017-11-10,423.000000,424.200012,400.000000,404.399994,397.021637,99538
2017-11-13,410.000000,410.000000,400.000000,403.950012,396.579895,75844
2017-11-14,402.000000,409.700012,391.000000,392.000000,384.847900,70097
2017-11-15,392.000000,397.450012,379.049988,388.299988,381.215393,149498
2017-11-16,400.000000,404.500000,394.000000,403.950012,396.579895,81076
2017-11-17,404.000000,409.899994,397.049988,401.750000,394.420013,30172
2017-11-21,400.000000,404.500000,386.000000,402.799988,395.450836,47486
2017-11-22,405.000000,408.500000,401.500000,402.950012,395.598083,62661
2017-11-23,404.000000,408.000000,404.000000,407.000000,399.574219,21563
2017-11-24,409.000000,410.000000,401.000000,402.350006,395.009094,73852
2017-11-28,393.899994,394.500000,389.000000,392.100006,384.946106,68226
2017-11-29,390.049988,394.000000,389.000000,390.200012,383.080750,48538
2017-11-30,390.000000,392.950012,386.549988,391.649994,384.504242,29965
2017-12-01,390.049988,399.450012,390.049988,396.200012,388.971252,32238
2017-12-04,392.049988,399.500000,392.049988,397.299988,390.051178,58165
2017-12-05,397.000000,397.600006,383.000000,383.649994,376.650238,108918
2017-12-06,384.500000,391.500000,380.049988,387.450012,380.380920,67183
2017-12-07,387.000000,392.000000,383.000000,384.649994,377.631989,31721
2017-12-11,384.000000,391.950012,380.250000,382.000000,375.030334,58408
2017-12-12,382.000000,386.950012,377.000000,378.399994,371.496002,93767
2017-12-13,378.500000,384.000000,373.000000,375.850006,368.992584,114584
2017-12-14,375.000000,384.000000,375.000000,379.350006,372.428680,170534
2017-12-15,380.000000,384.000000,368.000000,368.799988,362.071167,163679
2017-12-18,369.000000,375.500000,369.000000,371.649994,364.869171,61357
2017-12-19,368.500000,376.000000,368.500000,370.399994,363.641998,120068
2017-12-20,372.049988,391.100006,372.000000,387.750000,380.675446,133186
2017-12-21,392.000000,395.899994,387.799988,394.250000,387.056854,70263
2017-12-22,394.000000,402.450012,394.000000,401.000000,395.509491,71880
2017-12-26,401.500000,404.000000,396.500000,399.700012,394.227295,176720
2017-12-27,402.500000,410.600006,400.700012,405.100006,399.553375,67183
2017-12-28,407.000000,427.000000,406.000000,422.100006,416.320618,132346
2018-01-01,422.100006,422.100006,422.100006,422.100006,416.320618,0
2018-01-02,423.049988,435.000000,423.049988,434.149994,428.205627,120499
2018-01-03,436.000000,441.100006,431.149994,440.149994,434.123474,126375
2018-01-04,436.100006,440.000000,427.000000,439.700012,433.679657,109161
2018-01-05,439.700012,442.000000,430.000000,431.750000,425.838470,104645
2018-01-08,432.250000,450.000000,432.000000,449.200012,443.049561,137271
2018-01-09,450.049988,460.000000,445.000000,457.000000,450.742767,247666
2018-01-10,455.000000,455.000000,444.500000,446.600006,440.485168,88776
2018-01-11,442.549988,463.950012,442.549988,462.500000,456.167419,152522
2018-01-12,464.000000,472.000000,460.049988,470.549988,464.107239,136597
2018-01-15,472.000000,492.799988,471.000000,491.950012,485.214233,80966
2018-01-16,489.950012,489.950012,476.000000,482.149994,475.548401,175418
2018-01-17,482.000000,485.000000,476.700012,481.049988,474.463440,101038
2018-01-18,481.000000,483.950012,470.000000,483.000000,476.386780,108011
2018-01-19,483.000000,483.000000,472.500000,473.049988,466.572998,127148
2018-01-22,472.500000,484.500000,472.500000,482.850006,476.238831,80959
2018-01-23,485.000000,501.750000,485.000000,499.899994,493.055359,168922
2018-01-24,501.000000,520.000000,500.000000,517.950012,510.858276,166911
2018-01-25,520.000000,520.000000,515.000000,518.650024,511.548676,150454
2018-01-26,518.400024,518.400024,507.100006,510.000000,503.017090,90062
2018-01-29,509.950012,509.950012,483.000000,485.350006,478.704590,220763
2018-01-30,485.500000,485.500000,468.000000,471.899994,465.438721,169948
2018-01-31,473.000000,479.950012,472.000000,478.100006,471.553864,111598
2018-02-01,480.000000,480.000000,465.049988,475.149994,468.644226,56892
2018-02-02,475.000000,475.000000,451.049988,455.049988,448.819427,123859
2018-02-05,455.500000,457.000000,437.500000,438.700012,432.693329,143926
2018-02-06,437.500000,453.299988,427.250000,447.399994,441.274170,228809
2018-02-07,449.000000,460.000000,435.000000,438.100006,432.101563,138337
2018-02-08,439.100006,448.000000,429.000000,434.000000,428.057678,170372
2018-02-09,430.500000,438.299988,413.000000,421.850006,416.074036,165043
2018-02-14,440.000000,457.799988,438.500000,457.350006,451.087982,152692
2018-02-15,457.500000,463.000000,450.100006,451.000000,444.824921,92946
2018-02-16,451.500000,463.950012,448.049988,459.649994,453.356476,109469
2018-02-19,460.299988,468.000000,460.000000,467.100006,460.704468,30431
2018-02-20,467.000000,469.000000,460.500000,461.350006,455.033203,74254
2018-02-21,460.000000,469.950012,460.000000,465.700012,459.323669,125551
2018-02-22,455.149994,479.450012,455.149994,474.200012,467.707275,82702
2018-02-23,475.000000,480.450012,469.000000,469.500000,463.071625,93458
2018-02-26,471.549988,484.950012,471.000000,480.049988,473.477142,92124
2018-02-27,482.000000,487.000000,469.000000,476.500000,469.975769,138095
2018-02-28,482.399994,482.399994,466.000000,469.850006,463.416809,65110
2018-03-01,467.000000,470.000000,458.500000,461.149994,454.835938,161411
2018-03-02,452.000000,457.000000,447.000000,452.049988,445.860535,128461
2018-03-05,454.000000,464.000000,451.000000,451.899994,445.712585,115370
2018-03-06,460.000000,461.899994,451.899994,461.100006,454.786621,82551
2018-03-07,460.000000,460.000000,452.250000,456.299988,450.052338,16617
2018-03-08,456.299988,462.000000,450.000000,454.200012,447.981110,45576
2018-03-09,454.000000,465.000000,452.049988,454.899994,448.671509,139229
2018-03-12,454.899994,455.000000,443.500000,446.500000,440.386505,139247
2018-03-13,446.600006,453.000000,443.500000,446.500000,440.386505,54287
2018-03-14,449.950012,449.950012,437.500000,437.649994,431.657684,95772
2018-03-15,442.000000,447.950012,434.250000,438.250000,432.249481,116138
2018-03-16,439.549988,445.950012,434.000000,434.450012,428.501526,54899
2018-03-19,434.049988,434.049988,425.000000,426.399994,420.561707,95115
2018-03-20,429.000000,434.500000,428.049988,431.500000,425.591919,80215
2018-03-21,436.049988,448.000000,435.000000,444.500000,438.413910,65500
2018-03-22,444.299988,444.299988,430.000000,431.049988,425.148071,54243
2018-03-23,432.100006,434.250000,420.000000,422.750000,416.961700,196923
2018-03-26,426.149994,442.000000,426.149994,440.549988,434.517975,118213
2018-03-27,439.500000,441.000000,430.000000,430.850006,424.950806,62836
2018-03-28,431.000000,437.850006,431.000000,432.000000,426.085052,67582
2018-04-03,431.000000,438.000000,428.350006,434.799988,428.846710,37686
2018-04-04,430.000000,431.000000,424.100006,429.450012,423.570007,38528
2018-04-05,430.149994,436.950012,430.149994,433.299988,427.367218,53163
2018-04-06,434.950012,434.950012,425.250000,429.250000,423.372711,32502
2018-04-09,430.000000,435.000000,430.000000,434.100006,428.156311,73694
2018-04-10,436.549988,447.600006,433.000000,443.549988,437.476898,73804
2018-04-11,444.000000,448.000000,444.000000,446.600006,440.485168,73376
2018-04-12,447.000000,452.500000,446.600006,451.600006,445.416718,74603
2018-04-13,452.500000,453.950012,448.549988,451.799988,445.613922,36426
2018-04-16,451.000000,452.700012,440.000000,442.100006,436.046753,72795
2018-04-17,445.000000,459.950012,445.000000,455.649994,449.411224,83324
2018-04-18,458.000000,464.000000,457.000000,458.850006,452.567413,106026
2018-04-19,462.000000,464.000000,456.000000,463.200012,456.857880,196955
2018-04-20,463.000000,463.000000,455.549988,457.250000,450.989319,54847
2018-04-23,458.500000,462.950012,456.000000,459.850006,453.553711,99923
2018-04-24,460.149994,468.000000,453.000000,453.850006,447.635864,92835
2018-04-25,450.000000,454.000000,445.049988,451.799988,445.613922,121272
2018-04-26,450.049988,461.850006,449.100006,459.899994,453.603027,103359
2018-04-27,458.950012,458.950012,447.000000,456.549988,450.298889,75753
2018-05-02,455.000000,455.000000,440.000000,441.350006,435.307068,106554
2018-05-03,441.899994,449.000000,435.000000,446.399994,440.287872,151741
2018-05-04,440.000000,450.500000,432.000000,433.350006,427.416565,138108
2018-05-07,434.000000,445.000000,434.000000,437.799988,431.805634,183548
2018-05-08,430.000000,445.950012,425.049988,432.100006,426.183716,354173
2018-05-09,434.000000,455.000000,434.000000,454.299988,448.079712,174323
2018-05-10,456.049988,482.000000,456.049988,478.450012,471.899078,197311
2018-05-11,479.500000,505.000000,479.500000,502.149994,495.274536,257173
2018-05-14,500.100006,515.000000,494.549988,512.549988,505.532135,206849
2018-05-15,511.000000,524.950012,479.000000,480.299988,473.723724,167913
2018-05-16,475.000000,490.000000,468.100006,484.350006,477.718292,231814
2018-05-17,491.350006,497.000000,486.250000,492.299988,485.559387,59562
2018-05-18,490.049988,499.000000,490.049988,495.000000,488.222443,52401
2018-05-21,495.000000,495.000000,486.000000,490.250000,483.537476,71191
2018-05-22,490.299988,490.500000,475.000000,478.850006,472.293579,74784
2018-05-23,479.000000,482.850006,473.000000,475.750000,469.236023,69327
2018-05-24,475.000000,475.000000,455.000000,470.500000,464.057922,130980
2018-05-28,465.000000,465.000000,443.000000,445.850006,439.745422,61253
2018-05-29,456.049988,474.450012,456.049988,465.149994,458.781158,207330
2018-05-30,467.000000,469.000000,448.000000,451.899994,445.712585,104001
2018-05-31,452.000000,456.950012,443.500000,453.750000,447.537262,96414
2018-06-01,453.000000,462.000000,450.000000,455.750000,449.509857,126962
2018-06-04,458.000000,460.950012,445.000000,448.950012,442.802979,74890
2018-06-05,450.100006,470.000000,448.000000,455.049988,448.819427,141870
2018-06-06,457.000000,457.000000,436.149994,439.450012,433.433044,159143
2018-06-07,443.950012,455.000000,440.000000,452.899994,446.698883,176028
2018-06-08,465.000000,472.450012,449.899994,461.549988,455.230438,158017
2018-06-11,462.000000,472.500000,457.000000,471.799988,465.340088,175960
2018-06-12,471.750000,471.750000,449.000000,456.299988,450.052338,98343
2018-06-13,456.000000,464.000000,446.049988,459.850006,453.553711,101891
2018-06-14,460.000000,480.000000,460.000000,479.549988,472.983978,142834
2018-06-15,473.000000,482.000000,466.000000,481.049988,474.463440,118486
2018-06-18,475.000000,475.000000,443.049988,446.149994,440.041321,125026
2018-06-19,447.000000,477.950012,447.000000,465.799988,459.422241,133262
2018-06-21,490.000000,492.000000,468.000000,470.200012,463.762024,287393
2018-06-22,480.000000,480.000000,452.549988,458.000000,451.729065,147902
2018-06-25,448.000000,448.000000,410.000000,423.600006,417.800049,177734
2018-06-26,423.000000,423.000000,410.549988,417.100006,411.389069,200329
2018-06-27,416.000000,416.950012,388.000000,389.399994,384.068329,286808
2018-06-28,395.000000,407.799988,388.500000,396.850006,391.416351,250215
2018-06-29,397.000000,407.950012,387.000000,390.000000,384.660095,232838
2018-07-02,387.000000,392.950012,374.000000,375.700012,370.555939,361767
2018-07-03,385.000000,407.000000,385.000000,406.750000,401.180756,262891
2018-07-04,409.000000,427.100006,408.000000,422.000000,416.221954,121582
2018-07-05,418.000000,423.399994,412.000000,421.049988,415.284973,236541
2018-07-06,419.950012,420.000000,405.000000,407.350006,401.772552,126691
2018-07-10,421.049988,425.000000,408.049988,412.950012,407.295898,119229
2018-07-11,411.000000,415.000000,400.000000,401.750000,396.249237,244866
2018-07-12,404.000000,412.850006,404.000000,409.950012,404.336975,195355
2018-07-13,410.950012,413.000000,409.250000,411.000000,405.372589,86314
2018-07-16,411.799988,412.000000,406.649994,410.100006,404.484894,163704
2018-07-17,411.049988,424.000000,411.000000,422.899994,417.109650,152093
2018-07-18,420.750000,433.000000,420.000000,431.850006,425.937103,139784
2018-07-19,426.950012,432.950012,424.000000,430.000000,424.112457,98637
2018-07-20,430.049988,455.000000,430.049988,449.600006,443.444061,299233
2018-07-23,447.600006,455.700012,447.500000,453.549988,447.339966,110861
2018-07-24,455.000000,471.000000,455.000000,468.450012,462.035980,195733
2018-07-25,469.950012,472.500000,465.000000,472.000000,465.537384,144168
2018-07-26,470.000000,470.000000,450.200012,456.799988,450.545471,201179
2018-07-27,459.100006,471.950012,452.149994,453.399994,447.192017,199350
2018-07-30,455.549988,458.000000,440.450012,447.750000,441.619415,153804
2018-07-31,448.000000,453.000000,446.200012,451.100006,444.923553,102353
2018-08-01,451.149994,451.149994,442.350006,443.000000,436.934418,207018
2018-08-02,440.000000,445.000000,436.100006,438.799988,432.791931,160459
2018-08-03,445.049988,454.500000,445.049988,451.899994,445.712585,104844
2018-08-06,451.950012,451.950012,442.149994,444.799988,438.709778,92386
2018-08-07,444.500000,444.500000,435.000000,435.600006,429.635773,116777
2018-08-08,432.049988,440.000000,425.000000,427.799988,421.942566,142729
2018-08-09,423.950012,433.000000,421.000000,431.950012,426.035767,113088
2018-08-10,428.950012,445.000000,422.000000,444.700012,438.611176,143956
2018-08-13,439.000000,453.500000,435.000000,445.750000,439.646790,154617
2018-08-14,445.000000,457.000000,437.799988,454.750000,448.523560,111086
2018-08-15,456.000000,458.000000,446.000000,451.899994,445.712585,125634
2018-08-16,453.000000,459.000000,450.000000,454.200012,447.981110,140666
2018-08-17,453.950012,453.950012,443.049988,448.200012,442.063263,164094
2018-08-21,463.049988,470.000000,461.350006,464.950012,458.583923,163125
2018-08-22,464.950012,490.000000,464.950012,487.700012,481.022430,132258
2018-08-23,487.000000,493.000000,481.049988,487.700012,481.022430,135157
2018-08-24,480.000000,482.000000,468.000000,471.250000,464.797638,148005
2018-08-27,471.000000,497.950012,471.000000,495.149994,488.370392,78248
2018-08-28,495.000000,498.500000,479.950012,492.649994,485.904633,73837
2018-08-29,492.700012,521.000000,492.549988,515.349976,508.293793,125367
2018-08-30,523.000000,589.000000,520.000000,549.650024,542.124207,201063
2018-08-31,538.950012,577.000000,530.049988,566.700012,558.940735,266988
2018-09-03,560.000000,580.000000,549.000000,552.650024,545.083130,49483
2018-09-04,553.549988,580.000000,553.549988,560.549988,552.874939,87159
2018-09-05,560.450012,586.000000,540.000000,573.849976,565.992798,99451
2018-09-06,590.000000,595.000000,566.000000,573.950012,566.091492,104943
2018-09-07,589.000000,589.000000,570.000000,571.599976,563.773621,91845
2018-09-10,570.000000,578.950012,553.549988,558.549988,550.902344,31866
2018-09-11,540.000000,562.000000,530.049988,559.900024,552.233887,81103
2018-09-12,563.049988,577.950012,563.049988,575.450012,567.570923,27758
2018-09-13,575.650024,603.000000,575.650024,598.799988,590.601196,105050
2018-09-14,599.000000,609.900024,583.000000,599.000000,590.798523,40371
2018-09-17,590.000000,600.000000,590.000000,598.450012,590.256042,85947
2018-09-18,600.000000,644.900024,597.000000,635.700012,626.996033,111132
2018-09-19,634.950012,669.500000,625.049988,653.500000,644.552246,156077
2018-09-20,656.000000,668.950012,638.000000,659.750000,650.716736,151182
2018-09-21,659.750000,662.000000,636.000000,638.599976,629.856262,101510
2018-09-24,640.000000,649.750000,600.000000,618.299988,609.834229,71244
2018-09-25,619.000000,649.049988,615.049988,634.750000,626.059021,61268
2018-09-26,634.799988,647.450012,626.500000,629.400024,620.782288,57776
2018-09-27,620.000000,653.000000,620.000000,641.400024,632.617920,109342
2018-09-28,641.650024,654.950012,634.000000,644.049988,635.231628,82509
2018-10-01,655.000000,655.000000,600.000000,600.549988,592.327271,104352
2018-10-02,608.900024,608.900024,590.000000,598.200012,590.009460,98783
